16.9913, 11.4916
28.9922, 9.622

-0.662225, 0.745687
-1.06244, 1.21973
-1.37247, 0.575341
0, 0
-0.253546, 2.46595
-6.24099, -1.47577
-0.113422, 11.3861
16.4928, 11.3643
28.5251, 9.4837

-0.939926, 0.336612
-1.60597, 0.33311
-1.31166, -0.291224
0, 0
-0.89999, 2.13544
-6.438, -2.06716
-0.544139, 10.9935
16.1572, 11.0525
28.2213, 9.16119

-0.986356, -0.155325
-1.37553, -0.632654
-0.793082, -0.857579
0, 0
-1.31701, 1.64513
-6.39738, -2.73862
-0.743667, 10.5158
16.0523, 10.6576
28.1484, 8.75575

-0.790169, -0.609032
-0.546571, -1.05052
-0.150618, -0.955438
0, 0
-1.47811, 1.11988
-6.10786, -3.36886
-0.700629, 10.0742
16.1895, 10.3005
28.3178, 8.38845

-0.399181, -0.912493
0.0036515, -0.655098
0.293156, -0.6901
0, 0
-1.4179, 0.677923
-5.61736, -3.84564
-0.462807, 9.78055
16.5209, 10.0934
28.6819, 8.17132

0.090609, -0.989817
-0.10543, -0.439052
0.409561, -0.33543
0, 0
-1.22126, 0.403193
-5.02198, -4.09286
-0.126172, 9.7109
16.9507, 10.1121
29.1444, 8.18025

0.557693, -0.820458
-0.0753681, -0.631136
0.307273, -0.135549
0, 0
-1.00068, 0.325501
-4.44335, -4.08978
0.187801, 9.88575
17.3573, 10.3771
29.584, 8.43579

0.884932, -0.445542
0.338851, -0.786713
0.217811, -0.148552
0, 0
-0.866283, 0.413822
-3.99871, -3.87731
0.362004, 10.264
17.6235, 10.8473
29.8835, 8.89679

0.989548, 0.0414075
1.00474, -0.502588
0.311644, -0.23039
0, 0
-0.895675, 0.585251
-3.77094, -3.54878
0.313689, 10.7521
17.6665, 11.4292
29.9602, 9.46975

0.845002, 0.51795
1.31103, 0.507864
0.568638, -0.157219
0, 0
-1.11198, 0.728279
-3.78673, -3.2264
0.016351, 11.2276
17.4599, 12.0004
29.7874, 10.0322

0.488086, 0.864407
0.525222, 1.4066
0.781626, 0.197919
0, 0
-1.47663, 0.734323
-4.0094, -3.02969
-0.493191, 11.5708
17.0404, 12.4412
29.4019, 10.4645

0.00898208, 0.994701
-0.52332, 1.35624
0.692204, 0.745352
0, 0
-1.89926, 0.528452
-4.34891, -3.04451
-1.12473, 11.6958
16.4983, 12.6654
28.8941, 10.6806

-0.472479, 0.877658
-1.1124, 0.712376
0.180035, 1.19872
0, 0
-2.26145, 0.0905988
-4.68559, -3.30186
-1.75839, 11.5713
15.9532, 12.6419
28.3836, 10.6492

-0.837226, 0.543592
-1.05492, 0.000312269
-0.617027, 1.23758
0, 0
-2.44717, -0.537954
-4.90052, -3.77124
-2.27509, 11.2276
15.5244, 12.4011
27.9896, 10.4007

-0.995895, 0.0756559
-0.603997, -0.198844
-1.34336, 0.716908
0, 0
-2.37181, -1.26336
-4.90448, -4.36931
-2.58541, 10.7478
15.3012, 12.026
27.8014, 10.0183

-0.909779, -0.410874
-0.648337, 0.0195619
-1.61299, -0.214044
0, 0
-2.00323, -1.96014
-4.65895, -4.98062
-2.65064, 10.2474
